"","time","f1","b1","f2","b2","f3","b3","f4","b4","f1p","f2p","f3p","f4p","f0","intensity","harmonicity","age","gender"
"185",1.263234,461.1,85,2344.3,573.1,2818.9,151.8,4365.8,457.1,473.1,2215.6,2929.6,4317.7,163.5,63.6,-203.3,30,0
"186",1.265234,446.8,96,2369.2,615.4,2806.8,191.5,4380.6,456.1,472.8,2215.5,2920.6,4309.1,163.6,63.8,-200,30,0
"187",1.267234,432.3,94.2,2364.7,584.9,2793.1,218.2,4395.2,455,472.7,2215,2911.6,4300.3,163.7,63.9,-200,30,0
"188",1.269234,421.3,84,2341.9,503.9,2785.5,226.6,4412.4,432.4,472.7,2214.1,2902.5,4291.5,163.8,63.7,-200,30,0
"189",1.271234,413.8,76.5,2335,428.7,2785,229,4426.9,373.3,472.7,2212.9,2893.5,4282.5,164,63.4,-200,30,0
"190",1.273234,409,75.7,2345.8,409,2787.4,236.3,4440.9,313.7,472.9,2211.4,2884.4,4273.5,164.2,63.2,-200,30,0
"191",1.275234,403.9,78.7,2371.3,464.2,2784.4,257.4,4459,285.5,473.2,2209.4,2875.3,4264.4,164.5,62.9,-200,30,0
"192",1.277234,396.4,80.2,2427.6,622.2,2761,291.2,4489.5,301.4,473.6,2207.2,2866.2,4255.2,164.8,62.8,-200,30,0
"193",1.279234,391.7,77.9,2537.4,829.2,2718.1,305.1,4540.4,347.8,474.1,2204.6,2857.2,4246,165,62.9,-200,30,0
"194",1.281234,392.3,72.8,2670.7,842.6,2680,319.4,4610.7,375.1,474.6,2201.7,2848.1,4236.7,165.4,62.9,-200,30,0
"195",1.283234,394.8,66.9,2620.2,384.5,2760.9,608.4,4668.3,355.3,475.3,2198.4,2839.1,4227.4,165.7,62.9,-200,30,0
"196",1.285234,394.5,62.8,2549,377.9,2806,469.5,4688.2,322.8,476.1,2194.7,2830.1,4218,166.1,62.9,-200,30,0
"197",1.287234,387.7,60.6,2515.8,361.6,2808.7,435.8,4673.8,302.8,477,2190.8,2821.1,4208.6,166.5,62.8,-200,30,0
"198",1.289234,374.7,56.1,2510.5,335.8,2813.5,489,4646,299.4,477.9,2186.4,2812.2,4199.2,166.9,62.6,-200,30,0
"199",1.291234,361.1,46.6,2504.7,286.6,2847.3,596.6,4620.9,319.7,479,2181.8,2803.3,4189.8,167.4,62.4,-200,30,0
"200",1.293234,354.6,37.9,2482.8,247.7,2891,704.3,4602.7,389.3,480.1,2176.8,2794.5,4180.4,167.9,62.2,-200,30,0
"201",1.295234,357.5,35,2453.5,231.9,2908.9,806.8,4577.4,536.8,481.4,2171.5,2785.8,4171,168.4,61.9,-200,30,0
"202",1.297234,367.6,36.5,2424.9,237.7,2894.8,876.2,4502.6,741,482.7,2165.9,2777.1,4161.6,168.9,61.6,-200,30,0
"203",1.299234,379.7,39.7,2397.9,251.6,2884.9,821.4,4407.5,811.6,484.1,2159.9,2768.5,4152.2,169.4,61.1,-200,30,0
"204",1.301234,393,44.1,2373.9,246,2908.3,696.1,4383.8,796,485.6,2153.6,2760,4142.9,170,60.4,-200,30,0
"205",1.303234,409.2,50.2,2362.9,227,2939.5,602.5,4407.3,794.8,487.2,2147,2751.5,4133.6,170.6,59.6,-200,30,0
"206",1.305234,428.9,56.2,2366.2,218.1,2965.3,582,4446.4,795.6,488.9,2140.1,2743.2,4124.4,171.2,58.6,-200,30,0
"207",1.307234,449.2,60.8,2391.7,228.7,2989.7,663.4,4481.6,762.1,490.6,2132.8,2735,4115.2,171.8,57.7,-200,30,0
"208",1.407234,761.5,242.4,1435.2,74.9,2682.9,599.1,4257.6,227,623.2,1489.7,2542.7,3851.5,203.2,65.3,-169.8,30,0
"209",1.409234,744.6,182.3,1428,90.5,2714.1,340.6,4250.2,250.2,625.5,1474,2544,3851.4,203.1,68.6,-125.4,30,0
"210",1.411234,747.3,119.2,1393.5,155.5,2711.3,192.3,4212.1,340.2,627.8,1458.4,2545.4,3851.5,203,71.5,-76.2,30,0
"211",1.413234,762,108.9,1332.2,248.9,2699.3,135.6,4123.7,491.4,630,1442.7,2547.1,3851.7,202.9,74.1,-31.5,30,0
"212",1.415234,776.7,109.9,1277.5,302.5,2686.3,110.6,3978.6,587,632.2,1427,2548.9,3852.1,202.7,76.2,-0.9,30,0
"213",1.417234,787.5,119.6,1226.1,349.8,2674.1,96.5,3864.9,572.5,634.2,1411.4,2550.9,3852.8,202.4,77.9,12.6,30,0
"214",1.419234,793.9,145,1163.5,423.7,2665,87.4,3812.8,542.7,636.2,1395.8,2553.1,3853.6,202.2,79.2,15.1,30,0
"215",1.421234,801.1,191.3,1066.3,521.1,2658.9,80.9,3785.8,545.6,638.2,1380.3,2555.5,3854.6,201.9,80.2,11.5,30,0
"216",1.423234,824.2,256.2,907.1,572.8,2656.7,77.5,3773.3,593.2,640.1,1364.8,2558,3855.8,201.7,81,6.5,30,0
"217",1.425234,751.9,545.1,861.3,244.2,2658,77.4,3779.6,663.4,641.9,1349.4,2560.7,3857.1,201.4,81.5,4.7,30,0
"218",1.427234,712.2,493.1,864.8,223.5,2661.1,79.9,3798.1,674.9,643.6,1334,2563.5,3858.6,201.1,81.8,6.2,30,0
"219",1.429234,717,460.9,862.9,220.7,2660.4,84.1,3788.2,560.5,645.2,1318.7,2566.5,3860.3,200.8,82,7.9,30,0
"220",1.431234,742,438.9,856.8,227.7,2649.8,91.6,3750,384.5,646.8,1303.5,2569.6,3862.2,200.6,82.1,9.6,30,0
"221",1.433234,779.4,425.4,840.5,235.5,2624.3,102.4,3716.9,235,648.3,1288.4,2572.9,3864.2,200.3,82.2,11.4,30,0
"222",1.435234,816.2,446.2,818.1,216.9,2585,112.9,3699.9,140.4,649.7,1273.3,2576.4,3866.4,200.1,82.3,13.1,30,0
"223",1.437234,807.6,191.6,835.5,478,2543.8,117.5,3693.8,91.4,651.1,1258.4,2579.9,3868.7,199.9,82.4,14.8,30,0
"224",1.439234,805.2,181.5,840.9,496.6,2521.5,117.6,3694.7,74.8,652.3,1243.5,2583.6,3871.1,199.7,82.5,16.5,30,0
"225",1.441234,805.6,183.5,839.6,504.5,2518.7,116,3704.2,71.9,653.5,1228.8,2587.4,3873.7,199.6,82.5,18.2,30,0
"226",1.443234,805.5,193.6,838,502.2,2527.5,110.9,3724.4,65.6,654.6,1214.1,2591.4,3876.4,199.5,82.5,19.7,30,0
"227",1.445234,800.9,206.8,844.9,493.1,2539.1,102.8,3743.7,49.3,655.6,1199.6,2595.4,3879.3,199.4,82.5,20.9,30,0
"228",1.447234,792.7,217.1,858,482.5,2548.6,96.9,3752.2,34.7,656.5,1185.3,2599.6,3882.2,199.4,82.5,21.9,30,0
"229",1.449234,787.8,224.9,864.5,470.1,2555.3,97.9,3752.7,27.4,657.3,1171,2603.9,3885.3,199.3,82.5,22.6,30,0
"230",1.451234,787.7,238.1,861.8,447.1,2562,106.8,3750.5,24.7,658,1156.9,2608.3,3888.5,199.3,82.4,23,30,0
"231",1.453234,796.6,273,840.2,402,2571.7,123.9,3749.6,24.4,658.7,1143,2612.8,3891.8,199.4,82.4,23.2,30,0
"232",1.455234,751.7,416.2,848.1,248.5,2584.9,148.8,3752.8,24.5,659.2,1129.1,2617.3,3895.2,199.5,82.3,23.1,30,0
"233",1.457234,675.4,426.5,863.4,189.2,2597.5,177.1,3758.8,23.5,659.7,1115.5,2622,3898.7,199.5,82.2,22.5,30,0
"234",1.459234,626.4,379.9,870.4,152.6,1858.5,4001.4,2604.4,194.3,660,1102,2626.7,3902.3,199.7,82.2,21.3,30,0
"235",1.461234,607.5,330.6,876,132.5,2052.5,3239.2,2607.7,192.7,660.3,1088.7,2631.5,3906,199.8,82.1,20,30,0
"236",1.463234,608.7,297.7,883.6,125.2,2037.6,3459.2,2609.1,177.4,660.5,1075.5,2636.4,3909.7,200,82.2,18.9,30,0
"237",1.465234,621,276,894.5,124.7,1668.6,5746.3,2610.2,162.5,660.6,1062.5,2641.4,3913.6,200.2,82.2,18.3,30,0
"238",1.467234,634,253.5,907.1,122,2616.3,155.8,3756.5,35.3,660.6,1049.8,2646.4,3917.5,200.3,82.3,18.5,30,0
"239",1.469234,640.5,233.3,915.8,115.7,2631,155.3,3752.4,41.9,660.5,1037.2,2651.4,3921.4,200.5,82.3,19.2,30,0
"240",1.471234,643.2,218.4,920.1,109.9,2652.2,152,3756.3,47.2,660.3,1024.7,2656.5,3925.4,200.8,82.4,20.1,30,0
"241",1.473234,645,207.3,921.9,106.4,2674.3,145.3,3770.4,50.8,660,1012.5,2661.7,3929.4,201,82.4,21,30,0
"242",1.475234,647.7,197.3,924.1,105.1,2695.4,142.1,3790.9,52.4,659.6,1000.5,2666.9,3933.5,201.2,82.5,21.4,30,0
"243",1.477234,653.2,186.1,929.6,105.6,2718.1,144.3,3811.2,52.9,659.2,988.7,2672.1,3937.7,201.4,82.5,21.3,30,0
"244",1.479234,659.9,174.8,937.4,106.3,2738.4,147.8,3825.3,53.5,658.6,977.1,2677.3,3941.8,201.6,82.5,20.9,30,0
"245",1.481234,665,164.4,944.4,105.2,2751.8,149.9,3833.3,54.7,658,965.7,2682.6,3946,201.8,82.5,20.4,30,0
"246",1.483234,666.8,156.3,948.3,102.1,2754.3,149.2,3836.7,59.3,657.2,954.6,2687.9,3950.2,202.1,82.5,19.9,30,0
"247",1.485234,664.6,149.8,949.8,96.9,2751.5,145.8,3839.4,72.1,656.4,943.7,2693.2,3954.4,202.3,82.5,19.5,30,0
"248",1.487234,657.7,144.1,950.5,90.3,2753.6,143.4,3846.4,100.7,655.5,933,2698.5,3958.6,202.4,82.4,19.4,30,0
"249",1.489234,649.5,139.5,953.6,84.3,2763.8,143.8,3856.7,145.2,654.5,922.5,2703.8,3962.8,202.6,82.3,19.2,30,0
"250",1.491234,643.2,136.8,961,80.1,2778.1,143.4,3863.1,191.5,653.4,912.3,2709.1,3967,202.8,82.1,19.2,30,0
"251",1.493234,639.2,136.3,971.7,76.8,2792.4,141,3862.2,210.5,652.2,902.3,2714.4,3971.2,202.9,82,19.2,30,0
"252",1.495234,635.3,136.6,982.7,72.7,2804,139.6,3860.4,197.3,650.9,892.5,2719.6,3975.4,203.1,81.8,19.3,30,0
"253",1.497234,628.3,136.9,991.8,67,2813.8,143.8,3862.6,173.8,649.5,883,2724.9,3979.6,203.2,81.6,19.4,30,0
"254",1.499234,617.7,136.5,997.2,60.8,2824,154.3,3869.6,160.7,648.1,873.8,2730.1,3983.7,203.3,81.5,19.7,30,0
"255",1.501234,605,134.5,1000.6,54.9,2838.5,166.5,3881.1,162.5,646.6,864.8,2735.3,3987.8,203.4,81.4,20,30,0
"256",1.503234,592.8,130.5,1003.3,49.5,2856.9,172.2,3897.2,179.3,644.9,856,2740.5,3991.9,203.5,81.4,20.2,30,0
"257",1.505234,582.2,124.6,1005.9,44.3,2874.5,167.9,3920,210.2,643.3,847.5,2745.6,3995.9,203.5,81.4,20.4,30,0
"258",1.507234,572.7,117.1,1009.1,38.8,2886,155.7,3951,246,641.5,839.3,2750.7,3999.8,203.6,81.5,20.4,30,0
"259",1.509234,564.9,110,1012.5,33.5,2888.7,141.6,3976.1,258,639.6,831.4,2755.7,4003.8,203.6,81.5,20.3,30,0
"260",1.511234,558.5,104.1,1015.8,28.6,2886,129,3982.6,240.1,637.7,823.7,2760.7,4007.6,203.6,81.6,20.2,30,0
"261",1.513234,554.1,99.4,1018.5,24.3,2881.2,117.1,3973.2,206.8,635.7,816.3,2765.6,4011.4,203.6,81.6,20,30,0
"262",1.515234,552.2,95.9,1020.7,20.8,2876.4,103.3,3960.5,170.5,633.6,809.1,2770.4,4015.1,203.6,81.6,20,30,0
"263",1.517234,551.4,93,1022.3,17.9,2874.8,88.5,3953.7,139.6,631.5,802.3,2775.2,4018.8,203.6,81.7,20,30,0
"264",1.519234,550.2,91.9,1023.1,16,2878.2,79,3954.1,122.9,629.2,795.7,2779.9,4022.3,203.5,81.7,20.1,30,0
"265",1.521234,548.3,92.9,1023.1,14.8,2884.1,76.7,3959.9,118.7,626.9,789.4,2784.6,4025.8,203.5,81.7,20.2,30,0
"266",1.523234,546.6,96.3,1022.1,14.2,2889.2,81.2,3973.4,124.9,624.6,783.3,2789.1,4029.2,203.4,81.7,20.3,30,0
"267",1.525234,546.4,101.6,1020.3,13.9,2891.5,88.5,3997.4,137.3,622.2,777.6,2793.6,4032.5,203.3,81.7,20.2,30,0
"268",1.527234,548.1,108,1018,13.4,2890.6,91.8,4031.7,146.4,619.7,772.1,2798,4035.7,203.2,81.7,20.2,30,0
"269",1.529234,551.8,112.5,1016,12.7,2887.4,87.8,4064.7,141,617.1,766.9,2802.3,4038.8,203.1,81.6,20.1,30,0
"270",1.531234,557,112.5,1014.2,11.8,2883.2,81.3,4088.4,124.9,614.5,762,2806.6,4041.8,203,81.6,19.9,30,0
"271",1.533234,561.3,107.5,1012.8,11,2878.8,77.5,4103,110.3,611.8,757.4,2810.7,4044.7,202.9,81.5,19.6,30,0
"272",1.535234,562.5,100.5,1011.9,10.5,2874.5,78.9,4114.1,102.8,609.1,753.1,2814.7,4047.5,202.8,81.4,19.3,30,0
"273",1.537234,560.1,95.4,1011,10.8,2871.3,86,4126.2,101.8,606.3,749,2818.6,4050.2,202.6,81.3,18.7,30,0
"274",1.539234,555.4,94.8,1009.5,12.3,2871.1,98.4,4141.2,104.9,603.5,745.3,2822.5,4052.7,202.5,81.2,18,30,0
"275",1.541234,549.6,97.7,1006.8,15.7,2873.9,116.6,4160.3,108.1,600.6,741.8,2826.2,4055.2,202.4,81.1,17.2,30,0
"276",1.543234,542.9,101.5,1002.8,21.6,2878.5,140.2,4180,107,597.7,738.7,2829.8,4057.5,202.2,81.1,16.6,30,0
"277",1.545234,534.7,103.8,997.1,31.1,2884,169.3,4196.3,104.9,594.7,735.8,2833.3,4059.7,202.1,81,16.3,30,0
"278",1.547234,525.1,104.2,986.8,47.2,2890.3,207.4,4210.9,110.7,591.7,733.2,2836.7,4061.7,201.9,81.1,16.5,30,0
"279",1.549234,514.6,106.4,965.8,72,2897.7,257.1,4224.8,123,588.7,730.9,2839.9,4063.7,201.8,81.1,17.1,30,0
"280",1.551234,497.5,115.8,922.1,104,2910,334.5,4240.1,130.7,585.6,728.9,2843.1,4065.4,201.7,81.2,17.9,30,0
"281",1.553234,467.1,121.1,856.8,116,2931.4,466.6,4254.2,120.2,582.5,727.1,2846.1,4067.1,201.5,81.2,18.5,30,0
"282",1.555234,438.1,104.2,807.9,94.1,2966.5,691.5,4256.1,93.4,579.3,725.7,2849,4068.6,201.4,81.3,18.6,30,0
"283",1.557234,424.1,90.2,789.3,79.4,3048.1,1043.7,4247.7,64.3,576.1,724.6,2851.8,4070,201.3,81.2,18.3,30,0
"284",1.559234,421.4,91.5,789.5,83.6,3236,1280,4241.1,45,572.9,723.7,2854.5,4071.2,201.2,81,17.8,30,0
"285",1.561234,425.3,102.7,802,101.2,3349.4,1163.5,4239.3,37.7,569.7,723.1,2857,4072.3,201.1,80.7,17,30,0
"286",1.563234,433.8,117.8,826.5,125.6,3343.7,1082.8,4238.8,39.2,566.4,722.8,2859.5,4073.3,201,80.2,15.9,30,0
"287",1.565234,444.5,132.3,859.2,146.6,3304.7,1058.3,4236.9,46.5,563.1,722.8,2861.7,4074.1,200.9,79.5,14.6,30,0
"288",1.567234,456.3,150.4,891.6,157.1,3244.5,1030.8,4233,59.2,559.8,723.1,2863.9,4074.7,200.8,78.6,12.6,30,0
"289",1.569234,472.4,180.6,910.6,154.9,3169.4,956.7,4232.4,75.2,556.5,723.7,2865.9,4075.2,200.8,77.5,10.2,30,0
"290",1.571234,507.6,228.2,916.6,147.8,3083.3,816.6,4245.5,86.8,553.1,724.5,2867.8,4075.6,200.7,76.3,7.6,30,0
"291",1.573234,568.6,246.3,920.3,143.2,2987.6,623.9,4269.6,82.6,549.8,725.6,2869.6,4075.8,200.7,75.2,5.3,30,0
"292",1.575234,609.8,203.8,928.4,132.3,2900.3,442.6,4286.3,73.5,546.4,727,2871.3,4075.8,200.7,74.2,3.8,30,0
"293",1.577234,620.3,160.5,935.3,115,2852.6,318,4286.4,71.2,543.1,728.7,2872.8,4075.8,200.6,73.4,3.3,30,0
"294",1.579234,621.2,138.9,937.8,106.2,2848.2,256.6,4273,73,539.7,730.6,2874.2,4075.5,200.6,72.8,3.5,30,0
"295",1.581234,621,130.5,935.5,107.1,2860.6,225.8,4256,73.9,536.3,732.8,2875.4,4075.1,200.6,72.5,4,30,0
"296",1.583234,619.2,131.3,926.2,116,2871.7,209.2,4237.1,73.8,532.9,735.3,2876.6,4074.6,200.6,72.2,4.8,30,0
"297",1.585234,614.9,142.4,907.5,131.5,2875.5,201,4214.5,70.8,529.6,738,2877.6,4073.9,200.6,72,5.6,30,0
"298",1.587234,607.6,167.9,878.9,149.2,2871,202,4191.7,64.3,526.2,741,2878.4,4073.1,200.6,71.8,6.3,30,0
"299",1.589234,597,207.1,848.3,160.4,2857.2,219.6,4178.3,60,522.9,744.3,2879.2,4072.1,200.6,71.7,7.3,30,0
"300",1.591234,577.4,257.9,821.1,162.8,2830.9,265.2,4176.6,62.3,519.5,747.8,2879.8,4071,200.6,71.5,8.3,30,0
"301",1.593234,542.1,301.1,801.2,158,2789.2,342.4,4185.3,71.8,516.2,751.6,2880.3,4069.7,200.5,71.4,9.5,30,0
"302",1.595234,501,305.8,788.7,152.7,2738.5,436.5,4198.7,84.7,512.9,755.6,2880.7,4068.3,200.5,71.2,10.7,30,0
"303",1.597234,474.7,284.4,781.4,153.7,2698.1,540,4208.6,95,509.6,759.9,2880.9,4066.7,200.5,70.9,12.3,30,0
"304",1.599234,472.8,271.7,782.7,169.2,2687,651,4210.7,101.2,506.3,764.4,2881.1,4065,200.4,70.6,14.1,30,0
"305",1.601234,493.4,267,799.7,205.1,2698,760.9,4207.1,107,503,769.1,2881.1,4063.2,200.3,70.3,15.9,30,0
"306",1.603234,524.1,243.4,838.6,242.3,2710.4,825,4200.8,114.6,499.8,774.1,2881,4061.2,200.2,70,17.4,30,0
"307",1.605234,544,206.6,884.8,246.4,2718.1,814.8,4194.9,129.6,496.6,779.3,2880.8,4059.1,200,69.7,18.2,30,0
"308",1.607234,552.4,176.3,921.8,229.3,2743.1,749.7,4187.7,165.8,493.4,784.8,2880.4,4056.9,199.8,69.4,18.2,30,0
"309",1.609234,552.5,157.9,946.3,216.3,2795.3,665,4172.8,217.3,490.3,790.5,2880,4054.5,199.6,69.1,17.6,30,0
"310",1.611234,546.6,151.2,961,222.4,2851.5,590.9,4153.2,262.7,487.1,796.4,2879.5,4052,199.4,68.7,16.6,30,0
"311",1.613234,536.1,155.2,961.4,256.8,2880.5,567.7,4131.1,309.5,484.1,802.5,2878.8,4049.3,199.1,68.3,15.5,30,0
"312",1.615234,521.5,160.7,929.1,301.4,2872.8,609.6,4098.9,394,481,808.8,2878,4046.6,198.7,67.8,14.6,30,0
"313",1.617234,504.8,152.3,864.9,265.4,2764.1,645.2,3999.3,576.1,478,815.3,2877.2,4043.7,198.3,67.2,17,30,0
"314",1.619234,502.2,148.1,829.5,216.7,2625.9,349,3746.3,509,475,822.1,2876.2,4040.7,197.8,66.6,22.7,30,0
"315",1.621234,531.3,206.4,795.8,288.1,2617.1,168.7,3668.3,289.4,472.1,829,2875.1,4037.6,197.3,66.1,26.8,30,0
"316",1.623234,638.9,183.5,673.8,788.2,2620.1,131.8,3666.7,218.3,469.2,836.2,2874,4034.4,196.7,65.5,24.2,30,0
"317",1.625234,651.2,111.8,2619.2,138.3,3679.9,198.6,5154.2,650.8,466.4,843.5,2872.7,4031,196,65,10.2,30,0
"318",1.627234,650.5,95.1,2441.5,3393.5,2615,152.4,3691.6,191,463.6,851,2871.4,4027.6,195.3,64.6,-25.4,30,0
"319",1.629234,648.7,94.6,2598.8,2850.9,2612.1,157.7,3695.4,187.9,460.9,858.7,2870,4024,194.5,64.1,-79.1,30,0
"320",1.631234,651.5,102.9,2551.5,3386.8,2613.5,154.2,3691.5,189.4,458.2,866.6,2868.5,4020.4,193.6,63.7,-136,30,0
"321",1.633234,68.8,2631.2,656.4,127.2,2616.3,146.4,3680.9,199.5,455.5,874.6,2866.9,4016.6,192.7,63.4,-181.3,30,0
"322",1.635234,646.3,196.6,799.4,1066.6,2615,145.7,3667.9,229.5,453,882.9,2865.2,4012.8,191.7,63.3,-200,30,0
"323",1.637234,564.1,263,896.7,471.8,2612.3,172.4,3676.5,316.1,450.4,891.3,2863.5,4008.9,190.7,63.5,-182.1,30,0
"324",1.639234,506.6,246.2,939,293.6,2629.1,205.9,3768.5,469.5,448,899.8,2861.7,4004.9,189.6,63.9,-137.6,30,0
"325",1.641234,471.3,256.8,953.8,190.4,2651.1,199.6,3909.4,500.5,445.6,908.5,2859.8,4000.8,188.4,64.4,-81.4,30,0
"326",1.643234,444.1,288.1,954.2,121.1,2656.9,190.3,3980.7,440.6,443.2,917.3,2857.8,3996.6,187.2,64.9,-28.6,30,0
"327",1.645234,424,318.2,949,80.5,2653.3,197,4020.2,403.6,440.9,926.3,2855.8,3992.4,186,65.5,5.9,30,0
"328",1.647234,414.2,325.2,942.1,57.4,2642.9,225.2,4052.1,395.6,438.7,935.4,2853.8,3988.1,184.7,66.2,18.7,30,0
"329",1.649234,413.1,304.7,935.9,45.1,2621.2,285.9,4075.5,438.5,436.5,944.7,2851.7,3983.7,183.4,67.2,19.9,30,0
"330",1.651234,411.9,262.4,931.9,36.7,2573.9,402,4092.3,602.7,434.4,954.1,2849.5,3979.3,182.1,68.7,14.5,30,0
"331",1.653234,407,199.6,931.5,31.5,2503.9,582,4034.7,1132.6,432.4,963.6,2847.3,3974.8,180.8,70.6,7.3,30,0
"332",1.655234,406.4,148.9,932.6,34.5,2532.4,882.3,3920.2,1980.2,430.4,973.2,2845,3970.2,179.5,72.7,3.4,30,0
"333",1.657234,420.3,148.4,933.2,50.5,2778.7,746.8,4337.4,613.4,428.5,982.9,2842.7,3965.6,178.2,74.6,2.6,30,0
"334",1.659234,450.5,162.9,932.3,59.7,2806.6,540.2,4288.1,575.8,426.7,992.8,2840.4,3961,176.9,76.3,1.4,30,0
"335",1.661234,470.9,151,922.2,58.6,2816.1,491.9,4276.8,627.4,424.9,1002.7,2838.1,3956.3,175.7,77.6,0.4,30,0
"336",1.663234,475.2,142.4,907.5,58.5,2834.4,506.7,4295.9,645.4,423.2,1012.8,2835.7,3951.6,174.5,78.6,-0.1,30,0
"337",1.665234,475.3,140.1,893.2,60.1,2844.9,549.2,4305.5,584.9,421.6,1022.9,2833.2,3946.8,173.3,79.3,0.3,30,0
"338",1.667234,474.9,139.6,880.1,61.5,2831.3,625.5,4286.7,537.5,420,1033.1,2830.8,3942,172.1,79.7,2.2,30,0
"339",1.669234,471.6,140,869.2,61,2800.4,730.6,4257.6,531.3,418.5,1043.4,2828.3,3937.2,171.1,80,5.2,30,0
"340",1.671234,463,141.8,859.7,57.7,2779.2,840.8,4233.9,546,417.1,1053.7,2825.8,3932.4,170,80.2,8.6,30,0
"341",1.673234,452.4,143.9,851.1,51,2794.2,874.7,4224,571.8,415.8,1064.2,2823.4,3927.6,169,80.3,11.7,30,0
"342",1.675234,445.2,144.1,843.6,41.6,2824.4,773.1,4216.9,579.8,414.5,1074.7,2820.9,3922.7,168.1,80.3,13.7,30,0
"343",1.677234,444.3,144,837.1,32.5,2829.6,605.2,4187,551.2,413.3,1085.2,2818.3,3917.9,167.2,80.3,14.3,30,0
"344",1.679234,449.3,149.1,832.1,27,2808.5,472.3,4133.6,508.1,412.2,1095.8,2815.8,3913,166.4,80.1,14,30,0
"345",1.681234,455.8,162.8,827.5,24.9,2781.4,390,4070.1,462.5,411.1,1106.5,2813.3,3908.2,165.6,79.9,13.3,30,0
"346",1.683234,457.7,182.9,822.6,25,2764.4,351,4008.1,416.8,410.1,1117.2,2810.8,3903.3,164.8,79.6,12.5,30,0
"347",1.685234,456,202.8,817.9,26.1,2762.5,337.3,3955.8,375.5,409.2,1127.9,2808.3,3898.5,164.1,79.3,12.1,30,0
"348",1.687234,458.4,219.6,815.1,27.6,2772.1,329.6,3918.5,346.1,408.4,1138.6,2805.8,3893.7,163.5,78.9,12.2,30,0
"349",1.689234,461.7,233.7,814.8,28.3,2783.9,320.5,3901.9,338.1,407.6,1149.4,2803.4,3888.9,162.9,78.6,12.3,30,0
"350",1.691234,455.3,246.6,814.5,27.5,2793.8,307.3,3899.4,348,407,1160.2,2800.9,3884.1,162.3,78.2,12.6,30,0
"351",1.693234,434.9,247.3,812.9,25,2803.2,281,3899,361.4,406.3,1171,2798.5,3879.3,161.7,77.8,13,30,0
"352",1.695234,408.6,224.2,810.2,21.8,2814,235,3888,364.9,405.8,1181.8,2796.1,3874.6,161.2,77.5,13.3,30,0
"353",1.697234,386.9,190.1,807.6,19.4,2826.3,179.2,3864.3,368.5,405.3,1192.7,2793.7,3869.9,160.7,77.2,13.9,30,0
"354",1.699234,374.4,169.5,806.4,19.2,2838.4,141,3840.4,408.2,404.9,1203.5,2791.3,3865.2,160.2,77.1,14.5,30,0
"355",1.701234,367.1,164.6,807.1,22,2849,126.8,3826.8,518.9,404.6,1214.3,2789,3860.6,159.8,76.9,15.2,30,0
"356",1.703234,361.9,167.7,808.9,27.5,2851.6,128.7,3825.1,684.1,404.4,1225.1,2786.7,3856.1,159.3,76.8,15.7,30,0
"357",1.705234,356.6,167.2,811.1,34.4,2838.4,129.2,3834,844.6,404.2,1235.9,2784.4,3851.6,158.9,76.7,16,30,0
"358",1.707234,348.9,155.2,813.3,40.8,2812.3,108.5,3881.7,1008.4,404.1,1246.7,2782.2,3847.1,158.5,76.5,15.9,30,0
"359",1.709234,340.1,135.9,814,46.2,2794.4,76.8,4035.2,1235.5,404,1257.4,2780,3842.7,158,76.3,15.6,30,0
"360",1.711234,332.3,117.8,811.2,54.7,2789.3,54,3843.4,6342.8,404,1268.2,2777.8,3838.4,157.6,76.1,15.2,30,0
"361",1.713234,328.2,110,803.1,75.1,2790.1,42.3,2875.2,3033.9,404.1,1278.8,2775.8,3834.1,157.2,75.9,14.6,30,0
"362",1.715234,329.1,114.9,791.8,119,2790.3,36.5,2832.5,2444.1,404.3,1289.5,2773.7,3829.9,156.9,75.7,14.2,30,0
"363",1.717234,334.7,120.1,794,168.1,2787.5,32.9,2833,2379.1,404.5,1300.1,2771.7,3825.7,156.5,75.6,13.6,30,0
"364",1.719234,339.1,113.5,814.9,157.8,2783.2,30.7,2806.1,2543.9,404.8,1310.6,2769.8,3821.6,156.1,75.4,13.1,30,0
"365",1.721234,343.8,111.9,830.9,125.7,2758,2915.9,2778.9,29.9,405.1,1321.1,2767.9,3817.7,155.7,75.2,12.5,30,0
"366",1.723234,352,122.4,837.6,107.5,2770,3840.7,2774.2,31.2,405.5,1331.6,2766,3813.7,155.4,74.9,11.9,30,0
"367",1.725234,363,139.9,836.8,102.1,2767.9,36.5,3852.8,10072.5,406,1342,2764.2,3809.9,155,74.6,11.4,30,0
"368",1.727234,373.1,150.9,828.1,102.6,2758.4,48.1,4039.2,1008,406.6,1352.3,2762.5,3806.2,154.7,74.2,10.8,30,0
"369",1.729234,376.6,143.8,813.6,103.3,2748.3,63.7,3945.4,940.8,407.2,1362.5,2760.8,3802.5,154.3,73.9,10.3,30,0
"370",1.731234,373.8,126.6,797.1,103.8,2740.6,77.7,3893.9,930.5,407.8,1372.7,2759.2,3798.9,154,73.9,9.7,30,0
"371",1.733234,366.3,109.1,779.9,106.8,2734.1,89,3856.8,986,408.5,1382.8,2757.7,3795.4,153.7,74.1,9.4,30,0
"372",1.735234,356.6,94.5,759.4,114.4,2725.5,101.4,3810.7,1063.7,409.3,1392.8,2756.2,3792.1,153.4,74.4,9.3,30,0
